financial_year,state_code,state,month,month_date,regular,adhoc,total
2022-23,10,Bihar,2022-09,2022-09-01,1135.634132359,0.0,1135.634132359
2022-23,10,Bihar,2022-10,2022-10-01,1382.0032024079999,346.3172357,1728.320438108
2022-23,10,Bihar,2022-11,2022-11-01,1299.5629285670002,0.0,1299.5629285670002
2022-23,10,Bihar,2022-12,2022-12-01,1094.762653085,0.0,1094.762653085
2022-23,10,Bihar,2023-01,2023-01-01,1331.8254820870002,0.0,1331.8254820870002
2022-23,10,Bihar,2023-02,2023-02-01,1256.413763962,0.0,1256.413763962
2022-23,10,Bihar,2023-03,2023-03-01,1264.208507732,-64.1984004,1200.010107332
2022-23,11,Sikkim,2022-04,2022-04-01,53.968592934,0.0,53.968592934
2022-23,11,Sikkim,2022-05,2022-05-01,37.242360274,0.0,37.242360274
2022-23,11,Sikkim,2022-06,2022-06-01,38.083138762,8.2853891,46.36852786199999
2022-23,11,Sikkim,2022-07,2022-07-01,45.314826136,0.0,45.314826136
2022-23,11,Sikkim,2022-08,2022-08-01,38.772977773,0.0,38.772977773
2022-23,11,Sikkim,2022-09,2022-09-01,30.334857757000005,0.0,30.334857757000005
2022-23,11,Sikkim,2022-10,2022-10-01,50.1465448555,6.7522858,56.8988306555
2022-23,11,Sikkim,2022-11,2022-11-01,46.513837976000005,0.0,46.513837976000005
2022-23,11,Sikkim,2022-12,2022-12-01,45.729683705,0.0,45.729683705
2022-23,11,Sikkim,2023-01,2023-01-01,52.533567084000005,0.0,52.533567084000005
2022-23,11,Sikkim,2023-02,2023-02-01,45.240392451999995,0.0,45.240392451999995
2022-23,11,Sikkim,2023-03,2023-03-01,40.066815832,-2.0953891,37.971426732000005
2022-23,12,Arunachal Pradesh,2022-04,2022-04-01,104.87562925,0.0,104.87562925
2022-23,12,Arunachal Pradesh,2022-05,2022-05-01,96.253198949,0.0,96.253198949
2022-23,12,Arunachal Pradesh,2022-06,2022-06-01,97.337050118,8.6536286,105.990678718
2022-23,12,Arunachal Pradesh,2022-07,2022-07-01,83.43206948699999,0.0,83.43206948699999
2022-23,12,Arunachal Pradesh,2022-08,2022-08-01,81.47160482000001,0.0,81.47160482000001
2022-23,12,Arunachal Pradesh,2022-09,2022-09-01,80.914598928,0.0,80.914598928
2022-23,12,Arunachal Pradesh,2022-10,2022-10-01,89.10654835199999,7.0523874,96.15893575199999
2022-23,12,Arunachal Pradesh,2022-11,2022-11-01,97.624426464,0.0,97.624426464
2022-23,12,Arunachal Pradesh,2022-12,2022-12-01,84.85966921699999,0.0,84.85966921699999
2022-23,12,Arunachal Pradesh,2023-01,2023-01-01,104.42337217000001,0.0,104.42337217000001
2022-23,12,Arunachal Pradesh,2023-02,2023-02-01,91.590205734,0.0,91.590205734
2022-23,12,Arunachal Pradesh,2023-03,2023-03-01,106.06813512299999,-5.4036286,100.66450652299999
2022-23,13,Nagaland,2022-04,2022-04-01,65.527083052,0.0,65.527083052
2022-23,13,Nagaland,2022-05,2022-05-01,59.04544391099999,0.0,59.04544391099999
2022-23,13,Nagaland,2022-06,2022-06-01,55.846047161,8.6536286,64.499675761
2022-23,13,Nagaland,2022-07,2022-07-01,56.118483004999995,0.0,56.118483004999995
2022-23,13,Nagaland,2022-08,2022-08-01,62.39783271900001,0.0,62.39783271900001
2022-23,13,Nagaland,2022-09,2022-09-01,56.462345623000004,0.0,56.462345623000004
2022-23,13,Nagaland,2022-10,2022-10-01,66.117045477,7.0523874,73.169432877
2022-23,13,Nagaland,2022-11,2022-11-01,57.741261402,0.0,57.741261402
2022-23,13,Nagaland,2022-12,2022-12-01,60.639382139999995,0.0,60.639382139999995
2022-23,13,Nagaland,2023-01,2023-01-01,68.00413072799999,0.0,68.00413072799999
2022-23,13,Nagaland,2023-02,2023-02-01,55.56870245,0.0,55.56870245
2022-23,13,Nagaland,2023-03,2023-03-01,58.13095476899999,-3.0036286,55.12732616899999
2022-23,14,Manipur,2022-04,2022-04-01,86.92640143199999,0.0,86.92640143199999
2022-23,14,Manipur,2022-05,2022-05-01,96.71120712099999,0.0,96.71120712099999
2022-23,14,Manipur,2022-06,2022-06-01,88.735401469,11.5995447,100.33494616899999
2022-23,14,Manipur,2022-07,2022-07-01,85.356539289,0.0,85.356539289
2022-23,14,Manipur,2022-08,2022-08-01,79.62436605099998,0.0,79.62436605099998
2022-23,14,Manipur,2022-09,2022-09-01,86.00512105,0.0,86.00512105
2022-23,14,Manipur,2022-10,2022-10-01,98.2833484085,9.4532001,107.73654850850001
2022-23,14,Manipur,2022-11,2022-11-01,87.10841235700002,0.0,87.10841235700002
2022-23,14,Manipur,2022-12,2022-12-01,96.065166466,0.0,96.065166466
2022-23,14,Manipur,2023-01,2023-01-01,102.72051634500001,0.0,102.72051634500001
2022-23,14,Manipur,2023-02,2023-02-01,97.40156396100001,0.0,97.40156396100001
2022-23,14,Manipur,2023-03,2023-03-01,93.16210048100001,-4.7995447,88.36255578100001
2022-23,15,Mizoram,2022-04,2022-04-01,63.01440288100001,0.0,63.01440288100001
2022-23,15,Mizoram,2022-05,2022-05-01,55.138263120000005,0.0,55.138263120000005
2022-23,15,Mizoram,2022-06,2022-06-01,56.276901889,6.4441915,62.721093389
2022-23,15,Mizoram,2022-07,2022-07-01,46.406171326,0.0,46.406171326
2022-23,15,Mizoram,2022-08,2022-08-01,49.641392372,0.0,49.641392372
2022-23,15,Mizoram,2022-09,2022-09-01,48.486333265999995,0.0,48.486333265999995
2022-23,15,Mizoram,2022-10,2022-10-01,51.8326060405,5.2517778,57.0843838405
2022-23,15,Mizoram,2022-11,2022-11-01,56.690386259,0.0,56.690386259
2022-23,15,Mizoram,2022-12,2022-12-01,52.853225689000006,0.0,52.853225689000006
2022-23,15,Mizoram,2023-01,2023-01-01,58.09685447800001,0.0,58.09685447800001
2022-23,15,Mizoram,2023-02,2023-02-01,58.33931783100001,0.0,58.33931783100001
2022-23,15,Mizoram,2023-03,2023-03-01,55.93925604100001,-2.8541915,53.08506454100001
2022-23,16,Tripura,2022-04,2022-04-01,87.512732725,0.0,87.512732725
2022-23,16,Tripura,2022-05,2022-05-01,73.70827884799999,0.0,73.70827884799999
2022-23,16,Tripura,2022-06,2022-06-01,71.57208312,26.5132451,98.08532822000001
2022-23,16,Tripura,2022-07,2022-07-01,80.161332932,0.0,80.161332932
2022-23,16,Tripura,2022-08,2022-08-01,74.816525056,0.0,74.816525056
2022-23,16,Tripura,2022-09,2022-09-01,74.744500114,0.0,74.744500114
2022-23,16,Tripura,2022-10,2022-10-01,93.290018325,21.6073145,114.897332825
2022-23,16,Tripura,2022-11,2022-11-01,78.19958984,0.0,78.19958984
2022-23,16,Tripura,2022-12,2022-12-01,79.81288179199998,0.0,79.81288179199998
2022-23,16,Tripura,2023-01,2023-01-01,108.90936904000002,0.0,108.90936904000002
2022-23,16,Tripura,2023-02,2023-02-01,86.193062535,0.0,86.193062535
2022-23,16,Tripura,2023-03,2023-03-01,73.57798766799999,-3.7532451,69.82474256799999
2022-23,17,Meghalaya,2022-04,2022-04-01,84.488631483,0.0,84.488631483
2022-23,17,Meghalaya,2022-05,2022-05-01,74.85345490899999,0.0,74.85345490899999
2022-23,17,Meghalaya,2022-06,2022-06-01,79.70599793199999,21.3578919,101.06388983199999
2022-23,17,Meghalaya,2022-07,2022-07-01,77.84922757,0.0,77.84922757
2022-23,17,Meghalaya,2022-08,2022-08-01,67.95015097900001,0.0,67.95015097900001
2022-23,17,Meghalaya,2022-09,2022-09-01,76.848672834,0.0,76.848672834
2022-23,17,Meghalaya,2022-10,2022-10-01,74.49033306600002,17.4058923,91.89622536600002
2022-23,17,Meghalaya,2022-11,2022-11-01,87.16082643399999,0.0,87.16082643399999
2022-23,17,Meghalaya,2022-12,2022-12-01,84.97651892100001,0.0,84.97651892100001
2022-23,17,Meghalaya,2023-01,2023-01-01,96.78518841900001,0.0,96.78518841900001
2022-23,17,Meghalaya,2023-02,2023-02-01,89.29876183299999,0.0,89.29876183299999
2022-23,17,Meghalaya,2023-03,2023-03-01,70.551009374,-3.5978919,66.95311747400001
2022-23,18,Assam,2022-04,2022-04-01,523.548255343,0.0,523.548255343
2022-23,18,Assam,2022-05,2022-05-01,570.101526845,0.0,570.101526845
2022-23,18,Assam,2022-06,2022-06-01,526.480996207,201.6111345,728.092130707
2022-23,18,Assam,2022-07,2022-07-01,498.95212760699997,0.0,498.95212760699997
2022-23,18,Assam,2022-08,2022-08-01,497.19506872799997,0.0,497.19506872799997
2022-23,18,Assam,2022-09,2022-09-01,555.670040484,0.0,555.670040484
2022-23,18,Assam,2022-10,2022-10-01,683.126252382,164.3056209,847.431873282
2022-23,18,Assam,2022-11,2022-11-01,607.560983665,0.0,607.560983665
2022-23,18,Assam,2022-12,2022-12-01,637.9592050389999,0.0,637.9592050389999
2022-23,18,Assam,2023-01,2023-01-01,684.182174082,0.0,684.182174082
2022-23,18,Assam,2023-02,2023-02-01,650.8898312639999,0.0,650.8898312639999
2022-23,18,Assam,2023-03,2023-03-01,661.794135616,-33.6011345,628.193001116
2022-23,19,West Bengal,2022-04,2022-04-01,1179.396603558,0.0,1179.396603558
2022-23,19,West Bengal,2022-05,2022-05-01,1074.1501061949998,0.0,1074.1501061949998
2022-23,19,West Bengal,2022-06,2022-06-01,1169.0490081589999,676.8242286,1845.8732367589998
2022-23,19,West Bengal,2022-07,2022-07-01,1316.152217954,0.0,1316.152217954
2022-23,19,West Bengal,2022-08,2022-08-01,1204.209154185,0.0,1204.209154185
2022-23,19,West Bengal,2022-09,2022-09-01,1338.963707925,0.0,1338.963707925
2022-23,19,West Bengal,2022-10,2022-10-01,1728.6850432235,551.5867237,2280.2717669235
2022-23,19,West Bengal,2022-11,2022-11-01,1264.378715448,0.0,1264.378715448
2022-23,19,West Bengal,2022-12,2022-12-01,1631.474273204,0.0,1631.474273204
2022-23,19,West Bengal,2023-01,2023-01-01,1379.7491795749997,0.0,1379.7491795749997
2022-23,19,West Bengal,2023-02,2023-02-01,1666.5200128669997,0.0,1666.5200128669997
2022-23,19,West Bengal,2023-03,2023-03-01,1348.1619342269998,-68.5542286,1279.6077056269999
2022-23,20,Jharkhand,2022-04,2022-04-01,256.09816945899996,0.0,256.09816945899996
2022-23,20,Jharkhand,2022-05,2022-05-01,240.927663392,0.0,240.927663392
2022-23,20,Jharkhand,2022-06,2022-06-01,200.50000137299995,215.9724756,416.47247697299997
2022-23,20,Jharkhand,2022-07,2022-07-01,298.9426328960001,0.0,298.9426328960001
2022-23,20,Jharkhand,2022-08,2022-08-01,253.05347735199996,0.0,253.05347735199996
2022-23,20,Jharkhand,2022-09,2022-09-01,205.93040501800004,0.0,205.93040501800004
2022-23,20,Jharkhand,2022-10,2022-10-01,269.4092932879999,176.009583,445.41887628799986
2022-23,20,Jharkhand,2022-11,2022-11-01,290.4005607309999,0.0,290.4005607309999
2022-23,20,Jharkhand,2022-12,2022-12-01,247.89219725300003,0.0,247.89219725300003
2022-23,20,Jharkhand,2023-01,2023-01-01,391.596898789,0.0,391.596898789
2022-23,20,Jharkhand,2023-02,2023-02-01,258.454477418,0.0,258.454477418
2022-23,20,Jharkhand,2023-03,2023-03-01,370.057776235,-18.7524756,351.305300635
2022-23,21,Odisha,2022-04,2022-04-01,63.13483771100001,0.0,63.13483771100001
2022-23,21,Odisha,2022-05,2022-05-01,163.36838647899998,0.0,163.36838647899998
2022-23,21,Odisha,2022-06,2022-06-01,212.36610599499997,372.1060299,584.472135895
2022-23,21,Odisha,2022-07,2022-07-01,383.973920055,0.0,383.973920055
2022-23,21,Odisha,2022-08,2022-08-01,362.9725542940001,0.0,362.9725542940001
2022-23,21,Odisha,2022-09,2022-09-01,291.93142691800006,0.0,291.93142691800006
2022-23,21,Odisha,2022-10,2022-10-01,572.975081969,303.2526574,876.227739369
2022-23,21,Odisha,2022-11,2022-11-01,439.97842648,0.0,439.97842648
2022-23,21,Odisha,2022-12,2022-12-01,527.043959451,0.0,527.043959451
2022-23,21,Odisha,2023-01,2023-01-01,617.0056952699999,0.0,617.0056952699999
2022-23,21,Odisha,2023-02,2023-02-01,506.58703180300006,0.0,506.58703180300006
2022-23,21,Odisha,2023-03,2023-03-01,574.328079591,-29.2460299,545.082049691
2022-23,22,Chhattisgarh,2022-04,2022-04-01,265.32533799999993,0.0,265.32533799999993
2022-23,22,Chhattisgarh,2022-05,2022-05-01,105.34772565300003,0.0,105.34772565300003
2022-23,22,Chhattisgarh,2022-06,2022-06-01,164.84660485299997,247.8251936,412.67179845299995
2022-23,22,Chhattisgarh,2022-07,2022-07-01,283.4188345000001,0.0,283.4188345000001
2022-23,22,Chhattisgarh,2022-08,2022-08-01,246.29236180800004,0.0,246.29236180800004
2022-23,22,Chhattisgarh,2022-09,2022-09-01,230.98610014099992,0.0,230.98610014099992
2022-23,22,Chhattisgarh,2022-10,2022-10-01,361.97998354599997,201.9683705,563.948354046
2022-23,22,Chhattisgarh,2022-11,2022-11-01,392.312728447,0.0,392.312728447
2022-23,22,Chhattisgarh,2022-12,2022-12-01,416.02846176200006,0.0,416.02846176200006
2022-23,22,Chhattisgarh,2023-01,2023-01-01,282.512372907,0.0,282.512372907
2022-23,22,Chhattisgarh,2023-02,2023-02-01,328.9483671700001,0.0,328.9483671700001
2022-23,22,Chhattisgarh,2023-03,2023-03-01,393.52858221400004,-19.9451936,373.58338861400006
2022-23,23,Madhya Pradesh,2022-04,2022-04-01,1314.9695815819998,0.0,1314.9695815819998
2022-23,23,Madhya Pradesh,2022-05,2022-05-01,1141.1659857210002,0.0,1141.1659857210002
2022-23,23,Madhya Pradesh,2022-06,2022-06-01,1202.463421919,516.2718001,1718.735222019
2022-23,23,Madhya Pradesh,2022-07,2022-07-01,1231.647828625,0.0,1231.647828625
2022-23,23,Madhya Pradesh,2022-08,2022-08-01,1068.066051636,0.0,1068.066051636
2022-23,23,Madhya Pradesh,2022-09,2022-09-01,1026.978860051,0.0,1026.978860051
2022-23,23,Madhya Pradesh,2022-10,2022-10-01,1388.0145022274999,420.7424302,1808.7569324274998
2022-23,23,Madhya Pradesh,2022-11,2022-11-01,1437.083263316,0.0,1437.083263316
2022-23,23,Madhya Pradesh,2022-12,2022-12-01,2150.412833589,0.0,2150.412833589
2022-23,23,Madhya Pradesh,2023-01,2023-01-01,1355.6551589859998,0.0,1355.6551589859998
2022-23,23,Madhya Pradesh,2023-02,2023-02-01,1290.4502095070002,0.0,1290.4502095070002
2022-23,23,Madhya Pradesh,2023-03,2023-03-01,1368.3874790240002,-69.4518001,1298.9356789240003
2022-23,24,Gujarat,2022-04,2022-04-01,1161.4769432729997,0.0,1161.4769432729997
2022-23,24,Gujarat,2022-05,2022-05-01,1120.877438115,0.0,1120.877438115
2022-23,24,Gujarat,2022-06,2022-06-01,1226.3086489450002,971.7840802,2198.0927291450002
2022-23,24,Gujarat,2022-07,2022-07-01,1439.5202295399997,0.0,1439.5202295399997
2022-23,24,Gujarat,2022-08,2022-08-01,1237.678492209,0.0,1237.678492209
2022-23,24,Gujarat,2022-09,2022-09-01,1332.9588864349998,0.0,1332.9588864349998
2022-23,24,Gujarat,2022-10,2022-10-01,1909.9717628815,791.9680979,2701.9398607815
2022-23,24,Gujarat,2022-11,2022-11-01,1445.1980786279996,0.0,1445.1980786279996
2022-23,24,Gujarat,2022-12,2022-12-01,1788.811430356,0.0,1788.811430356
2022-23,24,Gujarat,2023-01,2023-01-01,1899.349459287,0.0,1899.349459287
2022-23,24,Gujarat,2023-02,2023-02-01,1953.942990015,0.0,1953.942990015
2022-23,24,Gujarat,2023-03,2023-03-01,1917.6573896350003,-97.5040802,1820.1533094350002
2022-23,25,Daman and Diu,2022-04,2022-04-01,0.082148213,0.0,0.082148213
2022-23,25,Daman and Diu,2022-05,2022-05-01,0.050890129,0.0,0.050890129
2022-23,25,Daman and Diu,2022-06,2022-06-01,0.051317115,21.7261314,21.777448515
2022-23,25,Daman and Diu,2022-07,2022-07-01,0.154189238,0.0,0.154189238
2022-23,25,Daman and Diu,2022-08,2022-08-01,0.046760787,0.0,0.046760787
2022-23,25,Daman and Diu,2022-09,2022-09-01,0.046744256,0.0,0.046744256
2022-23,25,Daman and Diu,2022-10,2022-10-01,0.318655713,17.7059939,18.024649612999998
2022-23,25,Daman and Diu,2022-11,2022-11-01,0.070274424,0.0,0.070274424
2022-23,25,Daman and Diu,2022-12,2022-12-01,0.047909283000000004,0.0,0.047909283000000004
2022-23,25,Daman and Diu,2023-01,2023-01-01,0.03494746,0.0,0.03494746
2022-23,25,Daman and Diu,2023-02,2023-02-01,0.026237508000000003,0.0,0.026237508000000003
2022-23,25,Daman and Diu,2023-03,2023-03-01,0.014529712,-0.003868600000000555,0.010661111999999445
2022-23,26,Dadra and Nagar Haveli,2022-04,2022-04-01,55.140789989,0.0,55.140789989
2022-23,26,Dadra and Nagar Haveli,2022-05,2022-05-01,45.279925857,0.0,45.279925857
2022-23,26,Dadra and Nagar Haveli,2022-06,2022-06-01,-19.72703022,25.7767661,6.04973588
2022-23,26,Dadra and Nagar Haveli,2022-07,2022-07-01,32.328595555,0.0,32.328595555
2022-23,26,Dadra and Nagar Haveli,2022-08,2022-08-01,38.49448335499999,0.0,38.49448335499999
2022-23,26,Dadra and Nagar Haveli,2022-09,2022-09-01,32.087096807,0.0,32.087096807
2022-23,26,Dadra and Nagar Haveli,2022-10,2022-10-01,53.1619917455,21.0071113,74.16910304550001
2022-23,26,Dadra and Nagar Haveli,2022-11,2022-11-01,35.892247178999995,0.0,35.892247178999995
2022-23,26,Dadra and Nagar Haveli,2022-12,2022-12-01,46.235150659000006,0.0,46.235150659000006
2022-23,26,Dadra and Nagar Haveli,2023-01,2023-01-01,66.96284362899999,0.0,66.96284362899999
2022-23,26,Dadra and Nagar Haveli,2023-02,2023-02-01,34.460392753,0.0,34.460392753
2022-23,26,Dadra and Nagar Haveli,2023-03,2023-03-01,35.615806562,-1.7967661,33.819040462000004
2022-23,27,Maharashtra,2022-04,2022-04-01,3023.6151313210003,0.0,3023.6151313210003
2022-23,27,Maharashtra,2022-05,2022-05-01,2443.2643268740003,0.0,2443.2643268740003
2022-23,27,Maharashtra,2022-06,2022-06-01,2770.8280799890003,2037.6533565,4808.481436489001
2022-23,27,Maharashtra,2022-07,2022-07-01,3248.479928711999,0.0,3248.479928711999
2022-23,27,Maharashtra,2022-08,2022-08-01,2958.8622716010004,0.0,2958.8622716010004
2022-23,27,Maharashtra,2022-09,2022-09-01,3144.9603839489996,0.0,3144.9603839489996
2022-23,27,Maharashtra,2022-10,2022-10-01,4113.903334625,1660.6121522,5774.515486825
2022-23,27,Maharashtra,2022-11,2022-11-01,3241.305717171,0.0,3241.305717171
2022-23,27,Maharashtra,2022-12,2022-12-01,3828.7477286810004,0.0,3828.7477286810004
2022-23,27,Maharashtra,2023-01,2023-01-01,4149.420277157,0.0,4149.420277157
2022-23,27,Maharashtra,2023-02,2023-02-01,3520.8638466479997,0.0,3520.8638466479997
2022-23,27,Maharashtra,2023-03,2023-03-01,3282.3796787919996,-166.8033565,3115.5763222919995
2022-23,29,Karnataka,2022-04,2022-04-01,2099.7866083900003,0.0,2099.7866083900003
2022-23,29,Karnataka,2022-05,2022-05-01,1852.8494525410003,0.0,1852.8494525410003
2022-23,29,Karnataka,2022-06,2022-06-01,1967.0682029580003,1217.215717,3184.2839199580003
2022-23,29,Karnataka,2022-07,2022-07-01,2309.4959255690005,0.0,2309.4959255690005
2022-23,29,Karnataka,2022-08,2022-08-01,2092.9288246240003,0.0,2092.9288246240003
2022-23,29,Karnataka,2022-09,2022-09-01,2257.1853967439997,0.0,2257.1853967439997
2022-23,29,Karnataka,2022-10,2022-10-01,2887.928883159,991.9858081,3879.9146912590004
2022-23,29,Karnataka,2022-11,2022-11-01,2366.3652858970004,0.0,2366.3652858970004
2022-23,29,Karnataka,2022-12,2022-12-01,2540.146574519,0.0,2540.146574519
2022-23,29,Karnataka,2023-01,2023-01-01,2795.633685292,0.0,2795.633685292
2022-23,29,Karnataka,2023-02,2023-02-01,2454.293064759,0.0,2454.293064759
2022-23,29,Karnataka,2023-03,2023-03-01,2353.0517815320004,-119.545717,2233.5060645320004
2022-23,30,Goa,2022-04,2022-04-01,140.74639158300002,0.0,140.74639158300002
2022-23,30,Goa,2022-05,2022-05-01,99.91422376899999,0.0,99.91422376899999
2022-23,30,Goa,2022-06,2022-06-01,95.70872605099999,73.4637833,169.17250935099997
2022-23,30,Goa,2022-07,2022-07-01,111.76802074000001,0.0,111.76802074000001
2022-23,30,Goa,2022-08,2022-08-01,111.412914229,0.0,111.412914229
2022-23,30,Goa,2022-09,2022-09-01,80.24706957900001,0.0,80.24706957900001
2022-23,30,Goa,2022-10,2022-10-01,131.65965615349998,59.8702673,191.52992345349998
2022-23,30,Goa,2022-11,2022-11-01,140.11855371500002,0.0,140.11855371500002
2022-23,30,Goa,2022-12,2022-12-01,118.28950541499998,0.0,118.28950541499998
2022-23,30,Goa,2023-01,2023-01-01,136.785042366,0.0,136.785042366
2022-23,30,Goa,2023-02,2023-02-01,132.60968798800002,0.0,132.60968798800002
2022-23,30,Goa,2023-03,2023-03-01,141.51307916500002,-7.20378330000001,134.30929586500002
2022-23,31,Lakshadweep,2022-04,2022-04-01,2.435417758,0.0,2.435417758
2022-23,31,Lakshadweep,2022-05,2022-05-01,1.3735599830000003,0.0,1.3735599830000003
2022-23,31,Lakshadweep,2022-06,2022-06-01,1.6879955100000001,0.0,1.6879955100000001
2022-23,31,Lakshadweep,2022-07,2022-07-01,2.5629069189999996,0.0,2.5629069189999996
2022-23,31,Lakshadweep,2022-08,2022-08-01,1.309041757,0.0,1.309041757
2022-23,31,Lakshadweep,2022-09,2022-09-01,1.2263741240000001,0.0,1.2263741240000001
2022-23,31,Lakshadweep,2022-10,2022-10-01,1.87850125,0.0,1.87850125
2022-23,31,Lakshadweep,2022-11,2022-11-01,1.6112628789999999,0.0,1.6112628789999999
2022-23,31,Lakshadweep,2022-12,2022-12-01,1.517744054,0.0,1.517744054
2022-23,31,Lakshadweep,2023-01,2023-01-01,10.399214606000001,0.0,10.399214606000001
2022-23,31,Lakshadweep,2023-02,2023-02-01,2.274781617,0.0,2.274781617
2022-23,31,Lakshadweep,2023-03,2023-03-01,8.857591044,0.0,8.857591044
2022-23,32,Kerala,2022-04,2022-04-01,1356.685043546,0.0,1356.685043546
2022-23,32,Kerala,2022-05,2022-05-01,1156.161011366,0.0,1156.161011366
2022-23,32,Kerala,2022-06,2022-06-01,1221.72352132,566.5364939,1788.2600152199998
2022-23,32,Kerala,2022-07,2022-07-01,1227.62281499,0.0,1227.62281499
2022-23,32,Kerala,2022-08,2022-08-01,1599.655746782,0.0,1599.655746782
2022-23,32,Kerala,2022-09,2022-09-01,1420.9536759940002,0.0,1420.9536759940002
2022-23,32,Kerala,2022-10,2022-10-01,1392.1975916675,461.7062973,1853.9038889675
2022-23,32,Kerala,2022-11,2022-11-01,1218.355118298,0.0,1218.355118298
2022-23,32,Kerala,2022-12,2022-12-01,1290.3169704200002,0.0,1290.3169704200002
2022-23,32,Kerala,2023-01,2023-01-01,1326.346105583,0.0,1326.346105583
2022-23,32,Kerala,2023-02,2023-02-01,1335.4669440919997,0.0,1335.4669440919997
2022-23,32,Kerala,2023-03,2023-03-01,1340.724886397,-68.0964939,1272.628392497
2022-23,33,Tamil Nadu,2022-04,2022-04-01,1679.7854177049996,0.0,1679.7854177049996
2022-23,33,Tamil Nadu,2022-05,2022-05-01,1529.080527081,0.0,1529.080527081
2022-23,33,Tamil Nadu,2022-06,2022-06-01,1652.135271883,1003.084439,2655.219710883
